dataset	method	epsilon	time	pairs
cell362	BFE	16	0.025502663000000002	0
cell362	BFE	18	0.025503341333333335	0
cell362	BFE	20	0.027990295000000002	0
cell362	PSI	10	0.006846361666666667	0
cell362	PSI	12	0.006804547	0
cell362	PSI	14	0.006841361	0
cell362	PSI	16	0.00684068	0
cell362	PSI	18	0.00681449	0
cell362	PSI	20	0.008512577333333333	0
cell363	BFE	10	0.034240264666666666	0
cell363	BFE	12	0.049017233	3
cell363	BFE	14	0.04959314966666667	3
cell363	BFE	16	0.04965872233333333	3
cell363	BFE	18	0.049645128	3
cell363	BFE	20	0.05031985333333334	3
cell363	PSI	10	0.012181599	0
cell363	PSI	12	0.02145159633333333	3
cell363	PSI	14	0.021409481666666667	3
cell363	PSI	16	0.02388316366666667	3
cell363	PSI	18	0.02251803866666667	3
cell363	PSI	20	0.02384383666666667	3
cell364	BFE	10	0.062060915	9
cell364	BFE	12	0.06844620366666666	9
cell364	BFE	14	0.07075967166666666	12
cell364	BFE	16	0.070075248	12
cell364	BFE	18	0.06961558933333334	12
cell364	BFE	20	0.07282507966666667	12
cell364	PSI	10	0.026301615	9
cell364	PSI	12	0.02646116533333333	9
cell364	PSI	14	0.027023312666666667	12
cell364	PSI	16	0.028026111333333333	12
cell364	PSI	18	0.028562519666666668	12
cell364	PSI	20	0.031133032	12
cell365	BFE	10	0.031044986666666666	0
cell365	BFE	12	0.03223749566666667	0
cell365	BFE	14	0.03134678266666666	0
cell365	BFE	16	0.030973907333333335	0
cell365	BFE	18	0.030750133	0
cell365	BFE	20	0.033153310666666665	0
cell365	PSI	10	0.009917827	0
cell365	PSI	12	0.009879765333333334	0
cell365	PSI	14	0.010048920333333334	0
cell365	PSI	16	0.011366474	0
cell365	PSI	18	0.011398937333333333	0
cell365	PSI	20	0.012301175	0
cell366	BFE	10	0.054935265000000004	3
cell366	BFE	12	0.059055367	8
cell366	BFE	14	0.05912902466666667	8
cell366	BFE	16	0.060137778333333336	9
cell366	BFE	18	0.061433558666666666	12
cell366	BFE	20	0.06458256933333334	13
cell366	PSI	10	0.027915412999999997	3
cell366	PSI	12	0.023102699666666667	8
cell366	PSI	14	0.024292838999999997	8
cell366	PSI	16	0.023542574	9
cell366	PSI	18	0.02542573	12
cell366	PSI	20	0.025835339666666665	13
cell367	BFE	10	0.036702797	0
cell367	BFE	12	0.051490125000000005	3
cell367	BFE	14	0.051785753000000004	3
cell367	BFE	16	0.05331026	5
cell367	BFE	18	0.05386032233333333	6
cell367	BFE	20	0.054940031	6
cell367	PSI	10	0.013583079	0
cell367	PSI	12	0.02432244033333333	3
cell367	PSI	14	0.02636721066666667	3
cell367	PSI	16	0.027781598	5
cell367	PSI	18	0.03980783433333333	6
cell367	PSI	20	0.028128954333333334	6
cell368	BFE	10	0.029225054666666667	0
cell368	BFE	12	0.02941259833333333	0
cell368	BFE	14	0.029745848	0
cell368	BFE	16	0.029501406333333334	0
cell368	BFE	18	0.04431243866666667	3
cell368	BFE	20	0.04683928933333333	6
cell368	PSI	10	0.009679681	0
cell368	PSI	12	0.009980402	0
cell368	PSI	14	0.009965025666666667	0
cell368	PSI	16	0.010122385333333333	0
cell368	PSI	18	0.020287649999999997	3
cell368	PSI	20	0.014729965	6
cell369	BFE	10	0.07913352866666667	20
cell369	BFE	12	0.08089418166666666	20
cell369	BFE	14	0.08815525733333332	30
cell369	BFE	16	0.086105473	36
cell369	BFE	18	0.10330818466666668	64
cell369	BFE	20	0.11600082700000001	91
cell369	PSI	10	0.030822966999999996	20
cell369	PSI	12	0.032018797	20
cell369	PSI	14	0.03698059833333334	30
cell369	PSI	16	0.03844931333333333	36
cell369	PSI	18	0.04706257766666666	64
cell369	PSI	20	0.055297254000000004	91
cell37	BFE	10	0.026276538333333335	0
cell37	BFE	12	0.026171806333333332	0
cell37	BFE	14	0.026732829	0
cell37	BFE	16	0.025893834999999997	0
cell37	BFE	18	0.026221946	0
cell37	BFE	20	0.026872800333333332	0
cell37	PSI	10	0.007881994333333333	0
cell37	PSI	12	0.007833200333333333	0
cell37	PSI	14	0.0077433043333333335	0
cell37	PSI	16	0.007755175666666666	0
cell37	PSI	18	0.007761120666666667	0
cell37	PSI	20	0.007826759333333334	0
cell370	BFE	10	0.03308381133333333	0
cell370	BFE	12	0.033484159	0
cell370	BFE	14	0.03342838966666667	0
cell370	BFE	16	0.034213500333333334	0
cell370	BFE	18	0.034394661666666666	0
cell370	BFE	20	0.035794943333333336	0
cell370	PSI	10	0.010719845	0
cell370	PSI	12	0.010840203	0
cell370	PSI	14	0.010833704333333333	0
cell370	PSI	16	0.012084756	0
cell370	PSI	18	0.012039005	0
cell370	PSI	20	0.012895084666666667	0
cell371	BFE	10	0.03900345266666667	0
cell371	BFE	12	0.03927375233333333	0
cell371	BFE	14	0.039128595	0
cell371	BFE	16	0.03929607533333333	0
cell371	BFE	18	0.053962631999999996	3
cell371	BFE	20	0.056089251666666666	3
cell371	PSI	10	0.014850084666666668	0
cell371	PSI	12	0.015114899333333333	0
cell371	PSI	14	0.014929244333333333	0
cell371	PSI	16	0.015052342333333333	0
cell371	PSI	18	0.018803731333333334	3
cell371	PSI	20	0.026845543333333333	3
cell372	BFE	10	0.04250740333333333	0
cell372	BFE	12	0.05830371433333333	3
cell372	BFE	14	0.06061153133333333	6
cell372	BFE	16	0.062032417	9
cell372	BFE	18	0.06594057466666667	18
cell372	BFE	20	0.07900435533333333	27
cell372	PSI	10	0.017318420666666667	0
cell372	PSI	12	0.028471430000000002	3
cell372	PSI	14	0.025329401666666668	6
cell372	PSI	16	0.025504428333333336	9
cell372	PSI	18	0.029106827000000002	18
cell372	PSI	20	0.03372784433333333	27
cell373	BFE	10	0.034619780999999995	0
cell373	BFE	12	0.034426483	0
cell373	BFE	14	0.034759828	0
cell373	BFE	16	0.034447588	0
cell373	BFE	18	0.03563457766666667	0
cell373	BFE	20	0.03535030533333333	0
cell373	PSI	10	0.011475351	0
cell373	PSI	12	0.011465421333333333	0
cell373	PSI	14	0.011558214666666667	0
cell373	PSI	16	0.011740432666666667	0
cell373	PSI	18	0.011624923	0
cell373	PSI	20	0.011597344666666667	0
cell374	BFE	10	0.05664103766666667	3
cell374	BFE	12	0.05644326633333333	3
cell374	BFE	14	0.059020834	6
cell374	BFE	16	0.06114838166666667	6
cell374	BFE	18	0.05917634166666667	9
cell374	BFE	20	0.065200984	12
cell374	PSI	10	0.02581720366666667	3
cell374	PSI	12	0.027203907333333333	3
cell374	PSI	14	0.021850027333333334	6
cell374	PSI	16	0.023208213666666668	6
cell374	PSI	18	0.024781434666666668	9
cell374	PSI	20	0.028177591999999998	12
cell375	BFE	10	0.050216790666666664	3
cell375	BFE	12	0.052650973999999996	6
cell375	BFE	14	0.053106623000000006	6
cell375	BFE	16	0.052901537	6
cell375	BFE	18	0.05282620666666667	6
cell375	BFE	20	0.056676052000000005	12
cell375	PSI	10	0.025315848000000002	3
cell375	PSI	12	0.029188854666666667	6
cell375	PSI	14	0.027220919	6
cell375	PSI	16	0.02819125633333333	6
cell375	PSI	18	0.028100949666666666	6
cell375	PSI	20	0.033265681666666665	12
cell376	BFE	10	0.024238096666666667	0
cell376	BFE	12	0.024395218	0
cell376	BFE	14	0.024158315	0
cell376	BFE	16	0.025675222666666667	0
cell376	BFE	18	0.02575853566666667	0
cell376	BFE	20	0.026332020666666667	0
cell376	PSI	10	0.006329081	0
cell376	PSI	12	0.007574775333333333	0
cell376	PSI	14	0.007663781	0
cell376	PSI	16	0.007539716666666667	0
cell376	PSI	18	0.007521473666666667	0
cell376	PSI	20	0.0075837610000000005	0
cell377	BFE	10	0.025745247666666665	0
cell377	BFE	12	0.027234374000000002	0
cell377	BFE	14	0.041599648999999995	3
cell377	BFE	16	0.04396743	6
cell377	BFE	18	0.049073516	9
cell377	BFE	20	0.049449728666666665	12
cell377	PSI	10	0.008728892666666667	0
cell377	PSI	12	0.009406402666666668	0
cell377	PSI	14	0.011351942666666668	3
cell377	PSI	16	0.020915985	6
cell377	PSI	18	0.019791798	9
cell377	PSI	20	0.017633651666666667	12
cell378	BFE	10	0.027372191333333334	0
cell378	BFE	12	0.027743529333333333	0
cell378	BFE	14	0.027190115666666667	0
cell378	BFE	16	0.030133125333333333	0
cell378	BFE	18	0.028138781666666664	0
cell378	BFE	20	0.030452879	0
cell378	PSI	10	0.008280522333333333	0
cell378	PSI	12	0.008549328666666666	0
cell378	PSI	14	0.008505941333333333	0
cell378	PSI	16	0.009608627333333335	0
cell378	PSI	18	0.009457190666666665	0
cell378	PSI	20	0.010722042666666667	0
cell379	BFE	10	0.058808098999999996	15
cell379	BFE	12	0.059579938666666665	18
cell379	BFE	14	0.061639591333333334	18
cell379	BFE	16	0.06437416466666666	20
cell379	BFE	18	0.07875386799999999	24
cell379	BFE	20	0.086086334	38
cell379	PSI	10	0.02419186766666667	15
cell379	PSI	12	0.026114087	18
cell379	PSI	14	0.026176702	18
cell379	PSI	16	0.028366553333333332	20
cell379	PSI	18	0.03188676766666667	24
cell379	PSI	20	0.037685379	38
cell38	BFE	10	0.074765975	17
cell38	BFE	12	0.08340332633333333	19
cell38	BFE	14	0.08113887833333333	24
cell38	BFE	16	0.08716537533333334	28
cell38	BFE	18	0.09803462399999999	48
cell38	BFE	20	0.10248290633333333	60
cell38	PSI	10	0.03175142366666667	17
cell38	PSI	12	0.03483569033333333	19
cell38	PSI	14	0.03925600233333333	24
cell38	PSI	16	0.03829826633333334	28
cell38	PSI	18	0.044900038999999996	48
cell38	PSI	20	0.048173375000000004	60
cell380	BFE	10	0.039703305	0
cell380	BFE	12	0.040364411999999995	0
cell380	BFE	14	0.039957609666666664	0
cell380	BFE	16	0.056549720666666664	3
cell380	BFE	18	0.05635402766666667	3
cell380	BFE	20	0.06082771	6
cell380	PSI	10	0.015329232000000002	0
cell380	PSI	12	0.015961404000000002	0
cell380	PSI	14	0.017138831	0
cell380	PSI	16	0.029482289666666665	3
cell380	PSI	18	0.029144115333333335	3
cell380	PSI	20	0.023967356666666665	6
cell381	BFE	10	0.04285479666666667	0
cell381	BFE	12	0.042707649333333333	0
cell381	BFE	14	0.059041154666666665	3
cell381	BFE	16	0.06814737933333334	3
cell381	BFE	18	0.05934691466666667	3
cell381	BFE	20	0.061520210666666665	3
cell381	PSI	10	0.017570647333333335	0
cell381	PSI	12	0.017481553666666667	0
cell381	PSI	14	0.031316573	3
cell381	PSI	16	0.021932554666666666	3
cell381	PSI	18	0.023093414666666666	3
cell381	PSI	20	0.022033438	3
cell382	BFE	10	0.024655134	0
cell382	BFE	12	0.025024526666666668	0
cell382	BFE	14	0.024909640666666667	0
cell382	BFE	16	0.024888199666666666	0
cell382	BFE	18	0.024643263666666665	0
cell382	BFE	20	0.024743868999999998	0
cell382	PSI	10	0.006297746	0
cell382	PSI	12	0.006262475666666667	0
cell382	PSI	14	0.006223175333333333	0
cell382	PSI	16	0.006321701	0
cell382	PSI	18	0.0063897089999999995	0
cell382	PSI	20	0.006605829	0
cell383	BFE	10	0.044144453666666666	3
cell383	BFE	12	0.04476107	3
cell383	BFE	14	0.044351911	3
cell383	BFE	16	0.04481914	3
cell383	BFE	18	0.04483360933333333	3
cell383	BFE	20	0.04400756266666666	3
cell383	PSI	10	0.02102305033333333	3
cell383	PSI	12	0.015606068333333334	3
cell383	PSI	14	0.019402075666666668	3
cell383	PSI	16	0.021154446	3
cell383	PSI	18	0.018941434	3
cell383	PSI	20	0.018195752	3
cell384	BFE	10	0.06788556899999999	6
cell384	BFE	12	0.067260599	6
cell384	BFE	14	0.07003708966666668	9
cell384	BFE	16	0.07197217466666667	14
cell384	BFE	18	0.07730182	19
cell384	BFE	20	0.08079554433333333	24
cell384	PSI	10	0.021280926333333332	6
cell384	PSI	12	0.021866171333333333	6
cell384	PSI	14	0.021978665	9
cell384	PSI	16	0.02587991	14
cell384	PSI	18	0.028238659000000003	19
cell384	PSI	20	0.032283258	24
cell385	BFE	10	0.04836611933333333	3
cell385	BFE	12	0.05086338766666666	3
cell385	BFE	14	0.055353952	8
cell385	BFE	16	0.057221705	11
cell385	BFE	18	0.055916709	14
cell385	BFE	20	0.06898697366666666	15
cell385	PSI	10	0.021853567333333334	3
cell385	PSI	12	0.024435436666666668	3
cell385	PSI	14	0.020381875666666667	8
cell385	PSI	16	0.021016601333333332	11
cell385	PSI	18	0.03049418766666667	14
cell385	PSI	20	0.025098600333333335	15
cell386	BFE	10	0.049660760666666665	3
cell386	BFE	12	0.04923592166666667	3
cell386	BFE	14	0.050131035	3
cell386	BFE	16	0.05002407166666666	3
cell386	BFE	18	0.05102681433333333	6
cell386	BFE	20	0.05158253333333334	6
cell386	PSI	10	0.022020519000000002	3
cell386	PSI	12	0.024012418666666667	3
cell386	PSI	14	0.024986038333333332	3
cell386	PSI	16	0.023028967333333334	3
cell386	PSI	18	0.02607537366666667	6
cell386	PSI	20	0.028286669333333334	6
cell387	BFE	10	0.07098222566666666	9
cell387	BFE	12	0.07428854433333333	15
cell387	BFE	14	0.08304056833333333	21
cell387	BFE	16	0.08858843033333333	33
cell387	BFE	18	0.09336657000000001	40
cell387	BFE	20	0.10292733633333333	54
cell387	PSI	10	0.028174347333333336	9
cell387	PSI	12	0.03246381866666667	15
cell387	PSI	14	0.03643078866666667	21
cell387	PSI	16	0.04028579066666667	33
cell387	PSI	18	0.042155767	40
cell387	PSI	20	0.050259137999999995	54
cell388	BFE	10	0.020659433333333335	0
cell388	BFE	12	0.020780677666666667	0
cell388	BFE	14	0.020432884333333335	0
cell388	BFE	16	0.020394991666666668	0
cell388	BFE	18	0.020325643666666667	0
cell388	BFE	20	0.020518719666666668	0
cell388	PSI	10	0.004039844666666667	0
cell388	PSI	12	0.003982578666666666	0
cell388	PSI	14	0.004026439666666667	0
cell388	PSI	16	0.004000537	0
cell388	PSI	18	0.004096651666666667	0
cell388	PSI	20	0.004036156333333333	0
cell389	BFE	10	0.017719958333333334	0
cell389	BFE	12	0.017712804333333332	0
cell389	BFE	14	0.017484821	0
cell389	BFE	16	0.017703586	0
cell389	BFE	18	0.017533130333333334	0
cell389	BFE	20	0.017601044	0
cell389	PSI	10	0.0024397296666666666	0
cell389	PSI	12	0.0024708403333333333	0
cell389	PSI	14	0.0024680086666666666	0
cell389	PSI	16	0.0025057869999999998	0
cell389	PSI	18	0.0024287313333333335	0
cell389	PSI	20	0.0024918183333333334	0
cell39	BFE	10	0.040713003	0
cell39	BFE	12	0.05609703433333333	3
cell39	BFE	14	0.062592468	12
cell39	BFE	16	0.066236572	21
cell39	BFE	18	0.080001241	27
cell39	BFE	20	0.078800814	28
cell39	PSI	10	0.015620541	0
cell39	PSI	12	0.031187132333333333	3
cell39	PSI	14	0.026877292	12
cell39	PSI	16	0.029483129333333333	21
cell39	PSI	18	0.031394141333333334	27
cell39	PSI	20	0.032418805333333335	28
cell390	BFE	10	0.05162395266666667	6
cell390	BFE	12	0.05194437733333333	6
cell390	BFE	14	0.057155492999999995	14
cell390	BFE	16	0.07205052066666667	19
cell390	BFE	18	0.07626308766666667	22
cell390	BFE	20	0.07555122900000001	25
cell390	PSI	10	0.027004969666666663	6
cell390	PSI	12	0.03063436066666667	6
cell390	PSI	14	0.031152681999999998	14
cell390	PSI	16	0.026976549	19
cell390	PSI	18	0.028232209999999997	22
cell390	PSI	20	0.030270779333333334	25
cell391	BFE	10	0.05583790366666667	6
cell391	BFE	12	0.058711503666666665	12
cell391	BFE	14	0.05937600566666666	12
cell391	BFE	16	0.061700255333333336	14
cell391	BFE	18	0.06333950133333333	17
cell391	BFE	20	0.07724669066666666	21
cell391	PSI	10	0.028629442333333335	6
cell391	PSI	12	0.028442911	12
cell391	PSI	14	0.03174606566666666	12
cell391	PSI	16	0.025060374	14
cell391	PSI	18	0.02879406266666667	17
cell391	PSI	20	0.02959426966666667	21
cell392	BFE	10	0.09835455866666667	49
cell392	BFE	12	0.10428454866666667	66
cell392	BFE	14	0.11280187833333331	82
cell392	BFE	16	0.12319645033333333	102
cell392	BFE	18	0.12456155866666667	107
cell392	BFE	20	0.12640653633333332	119
cell392	PSI	10	0.044012035666666664	49
cell392	PSI	12	0.048933303666666664	66
cell392	PSI	14	0.051564621	82
cell392	PSI	16	0.059771922	102
cell392	PSI	18	0.05895960933333334	107
cell392	PSI	20	0.060438041666666664	119
cell393	BFE	10	0.02424266933333333	0
cell393	BFE	12	0.024090929333333334	0
cell393	BFE	14	0.023966973333333332	0
cell393	BFE	16	0.024638597666666665	0
cell393	BFE	18	0.024826086	0
cell393	BFE	20	0.02442116466666667	0
cell393	PSI	10	0.006194449666666667	0
cell393	PSI	12	0.0060751243333333335	0
cell393	PSI	14	0.0059611	0
cell393	PSI	16	0.0059520703333333334	0
cell393	PSI	18	0.005872821666666667	0
cell393	PSI	20	0.005786024666666666	0
cell394	BFE	10	0.021690056	0
cell394	BFE	12	0.02128824866666667	0
cell394	BFE	14	0.021692554	0
cell394	BFE	16	0.021693622333333336	0
cell394	BFE	18	0.022065808333333332	0
cell394	BFE	20	0.021986313333333334	0
cell394	PSI	10	0.004603053	0
cell394	PSI	12	0.004563555666666667	0
cell394	PSI	14	0.004635604666666667	0
cell394	PSI	16	0.004561904	0
cell394	PSI	18	0.005080221	0
cell394	PSI	20	0.004413978666666666	0
cell395	BFE	10	0.05988495633333333	12
cell395	BFE	12	0.06406520166666667	20
cell395	BFE	14	0.08144702633333334	31
cell395	BFE	16	0.08942507400000001	42
cell395	BFE	18	0.09056207633333332	51
cell395	BFE	20	0.10051496466666666	63
cell395	PSI	10	0.025204864666666667	12
cell395	PSI	12	0.028222027333333333	20
cell395	PSI	14	0.032698846999999996	31
cell395	PSI	16	0.037176399666666665	42
cell395	PSI	18	0.04035680666666667	51
cell395	PSI	20	0.04377020066666667	63
cell396	BFE	10	0.020160172666666667	0
cell396	BFE	12	0.020338401666666665	0
cell396	BFE	14	0.020265771333333335	0
cell396	BFE	16	0.020658014	0
cell396	BFE	18	0.020347519333333335	0
cell396	BFE	20	0.020302685	0
cell396	PSI	10	0.0033825360000000002	0
cell396	PSI	12	0.0036139316666666667	0
cell396	PSI	14	0.0036590633333333333	0
cell396	PSI	16	0.003482793666666667	0
cell396	PSI	18	0.0035230643333333334	0
cell396	PSI	20	0.003643086	0
cell397	BFE	10	0.071144857	20
cell397	BFE	12	0.08308169433333333	35
cell397	BFE	14	0.096610536	49
cell397	BFE	16	0.09685598533333332	53
cell397	BFE	18	0.10659383566666666	64
cell397	BFE	20	0.10876895166666666	76
cell397	PSI	10	0.026348673333333333	20
cell397	PSI	12	0.040162472	35
cell397	PSI	14	0.03909359266666666	49
cell397	PSI	16	0.04101537033333333	53
cell397	PSI	18	0.04461085333333334	64
cell397	PSI	20	0.05041162666666666	76
cell398	BFE	10	0.023768306333333333	0
cell398	BFE	12	0.023799128333333332	0
cell398	BFE	14	0.039029417	3
cell398	BFE	16	0.039636032	3
cell398	BFE	18	0.044300179	10
cell398	BFE	20	0.044892216666666665	11
cell398	PSI	10	0.006009550666666666	0
cell398	PSI	12	0.006268772333333333	0
cell398	PSI	14	0.008838347	3
cell398	PSI	16	0.009425764	3
cell398	PSI	18	0.023170716999999997	10
cell398	PSI	20	0.021308611	11
cell399	BFE	10	0.019871518666666668	0
cell399	BFE	12	0.01967936	0
cell399	BFE	14	0.019812906333333335	0
cell399	BFE	16	0.019312034999999998	0
cell399	BFE	18	0.019792087666666666	0
cell399	BFE	20	0.019787759000000002	0
cell399	PSI	10	0.003592146666666667	0
cell399	PSI	12	0.0035178650000000002	0
cell399	PSI	14	0.0035520296666666667	0
cell399	PSI	16	0.0034700396666666666	0
cell399	PSI	18	0.0034792633333333334	0
cell399	PSI	20	0.0034114576666666664	0
cell4	BFE	10	0.048409758000000004	9
cell4	BFE	12	0.05123384933333333	14
cell4	BFE	14	0.052300326	14
cell4	BFE	16	0.057912903	18
cell4	BFE	18	0.07222676366666667	26
cell4	BFE	20	0.07273557566666666	31
cell4	PSI	10	0.017396511333333333	9
cell4	PSI	12	0.027833605	14
cell4	PSI	14	0.028630341	14
cell4	PSI	16	0.024194282	18
cell4	PSI	18	0.027008734333333333	26
cell4	PSI	20	0.028749592666666667	31
cell40	BFE	10	0.057852865	9
cell40	BFE	12	0.06084711033333333	15
cell40	BFE	14	0.06471199666666666	25
cell40	BFE	16	0.08153854266666667	34
cell40	BFE	18	0.08366633933333333	35
cell40	BFE	20	0.09031274066666667	44
cell40	PSI	10	0.031910529666666666	9
cell40	PSI	12	0.026759055333333333	15
cell40	PSI	14	0.028904419333333334	25
cell40	PSI	16	0.03330511433333333	34
cell40	PSI	18	0.036889855666666665	35
cell40	PSI	20	0.03823613	44
cell400	BFE	10	0.033625508666666665	0
cell400	BFE	12	0.034389642	0
cell400	BFE	14	0.033401186666666666	0
cell400	BFE	16	0.03441694866666667	0
cell400	BFE	18	0.03385604166666667	0
cell400	BFE	20	0.03511183266666667	0
cell400	PSI	10	0.012738139666666667	0
cell400	PSI	12	0.012730135	0
cell400	PSI	14	0.011017870333333334	0
cell400	PSI	16	0.011286849333333335	0
cell400	PSI	18	0.012429345333333333	0
cell400	PSI	20	0.012296450666666667	0
cell401	BFE	10	0.05684373166666667	3
cell401	BFE	12	0.057042240333333334	3
cell401	BFE	14	0.05730880633333334	3
cell401	BFE	16	0.057650310999999996	3
cell401	BFE	18	0.06125921733333333	11
cell401	BFE	20	0.07447316633333334	14
cell401	PSI	10	0.027673392	3
cell401	PSI	12	0.028064277	3
cell401	PSI	14	0.030957859999999997	3
cell401	PSI	16	0.03134744133333333	3
cell401	PSI	18	0.026457196333333332	11
cell401	PSI	20	0.02708289833333333	14
cell402	BFE	10	0.08181624633333333	17
cell402	BFE	12	0.08598855700000001	23
cell402	BFE	14	0.09328720533333333	45
cell402	BFE	16	0.10511162166666665	52
cell402	BFE	18	0.11307569	69
cell402	BFE	20	0.11891358833333333	81
cell402	PSI	10	0.03278573333333334	17
cell402	PSI	12	0.034398135333333336	23
cell402	PSI	14	0.04386975333333334	45
cell402	PSI	16	0.04851579833333333	52
cell402	PSI	18	0.052001421666666665	69
cell402	PSI	20	0.056016212333333336	81
cell403	BFE	10	0.024092546666666666	0
cell403	BFE	12	0.024358003	0
cell403	BFE	14	0.024722857	0
cell403	BFE	16	0.024421440666666665	0
cell403	BFE	18	0.024130790666666666	0
cell403	BFE	20	0.024733407666666665	0
cell403	PSI	10	0.005931438	0
cell403	PSI	12	0.005904579333333333	0
cell403	PSI	14	0.006197362333333333	0
cell403	PSI	16	0.006118846333333333	0
cell403	PSI	18	0.005956113666666667	0
cell403	PSI	20	0.006009385333333333	0
cell404	BFE	10	0.022274461333333335	0
cell404	BFE	12	0.023859793333333334	0
cell404	BFE	14	0.023515414666666665	0
cell404	BFE	16	0.024013237333333333	0
cell404	BFE	18	0.042092314666666665	3
cell404	BFE	20	0.038668831333333334	3
